secs,id,TTFT,TBT,total_time,total_tokens,prompt_tokens
22694,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22695,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22696,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22697,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22698,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22699,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22700,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22701,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22702,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22703,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22704,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22705,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22706,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22707,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22708,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22709,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22710,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22711,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22712,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22713,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22714,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22715,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22716,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22717,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22718,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22719,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22720,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22721,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22722,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22723,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22724,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22725,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22726,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22727,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22728,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22729,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22730,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22731,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22732,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22733,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22734,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22735,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22736,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22737,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22738,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22739,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22740,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22741,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22742,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22743,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22744,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22745,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22746,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22747,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22748,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22749,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22750,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22751,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22752,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22753,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22754,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22755,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22756,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22757,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22758,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22759,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22760,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22761,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22762,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22763,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22764,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22765,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22766,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22767,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22768,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22769,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22770,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22771,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22772,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22773,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22774,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22775,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22776,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22777,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22778,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22779,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22780,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22781,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22782,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22783,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22784,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22785,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22786,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22787,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22788,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22789,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22790,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22791,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22792,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22793,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22794,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22795,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22796,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22797,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22798,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22799,task-oriented_25,10451.34,424.02,52566.77,293.0,194.0
22800,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22801,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22802,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22803,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22804,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22805,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22806,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22807,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22808,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22809,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22810,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22811,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22812,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22813,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22814,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22815,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22816,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22817,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22818,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22819,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22820,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22821,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22822,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22823,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22824,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22825,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22826,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22827,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22828,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22829,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22830,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22831,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22832,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22833,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22834,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22835,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22836,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22837,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22838,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22839,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22840,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22841,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22842,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22843,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22844,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22845,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22846,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22847,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22848,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22849,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22850,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22851,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22852,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22853,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22854,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22855,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22856,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22857,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22858,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22859,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22860,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22861,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22862,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22863,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22864,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22865,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22866,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22867,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22868,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22869,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22870,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22871,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22872,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22873,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22874,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22875,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22876,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22877,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22878,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22879,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22880,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22881,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22882,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22883,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22884,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22885,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22886,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22887,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22888,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22889,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22890,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22891,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22892,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22893,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22894,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22895,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22896,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22897,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22898,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22899,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22900,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22901,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22902,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22903,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22904,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22905,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22906,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22907,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22908,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22909,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22910,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22911,task-oriented_26,11719.2,429.29,54356.02,332.0,233.0
22912,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22913,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22914,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22915,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22916,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22917,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22918,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22919,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22920,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22921,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22922,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22923,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22924,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22925,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22926,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22927,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22928,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22929,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22930,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22931,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22932,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22933,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22934,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22935,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22936,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22937,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22938,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22939,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22940,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22941,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22942,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22943,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22944,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22945,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22946,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22947,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22948,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22949,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22950,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22951,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22952,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22953,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22954,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22955,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22956,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22957,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22958,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22959,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22960,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22961,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22962,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22963,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22964,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22965,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22966,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22967,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22968,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22969,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22970,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22971,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22972,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22973,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22974,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22975,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22976,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22977,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22978,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22979,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22980,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22981,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22982,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22983,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22984,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22985,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22986,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22987,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22988,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22989,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22990,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22991,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22992,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22993,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22994,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22995,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22996,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22997,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22998,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
22999,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
23000,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
23001,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
23002,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
23003,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
23004,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
23005,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
23006,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
23007,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
23008,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
23009,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
23010,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
23011,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
23012,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
23013,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
23014,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
23015,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
23016,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
23017,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
23018,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
23019,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
23020,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
23021,task-oriented_27,10927.15,423.69,53009.24,301.0,202.0
23022,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23023,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23024,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23025,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23026,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23027,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23028,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23029,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23030,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23031,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23032,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23033,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23034,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23035,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23036,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23037,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23038,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23039,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23040,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23041,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23042,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23043,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23044,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23045,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23046,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23047,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23048,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23049,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23050,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23051,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23052,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23053,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23054,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23055,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23056,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23057,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23058,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23059,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23060,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23061,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23062,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23063,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23064,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23065,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23066,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23067,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23068,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23069,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23070,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23071,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23072,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23073,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23074,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23075,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23076,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23077,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23078,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23079,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23080,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23081,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23082,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23083,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23084,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23085,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23086,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23087,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23088,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23089,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23090,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23091,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23092,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23093,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23094,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23095,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23096,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23097,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23098,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23099,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23100,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23101,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23102,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23103,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23104,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23105,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23106,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23107,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23108,task-oriented_28,14058.95,427.81,41530.51,323.0,259.0
23109,task-oriented_29,9412.17,409.43,50090.09,259.0,160.0
23110,task-oriented_29,9412.17,409.43,50090.09,259.0,160.0
23111,task-oriented_29,9412.17,409.43,50090.09,259.0,160.0
23112,task-oriented_29,9412.17,409.43,50090.09,259.0,160.0
23113,task-oriented_29,9412.17,409.43,50090.09,259.0,160.0
23114,task-oriented_29,9412.17,409.43,50090.09,259.0,160.0
23115,task-oriented_29,9412.17,409.43,50090.09,259.0,160.0
23116,task-oriented_29,9412.17,409.43,50090.09,259.0,160.0
