secs,id,cpu_per,cpu_mem,gpu_mem,gpu_per,generation_throughput,prompt_eval_throughput
52,complex_01,294.97487437185794,1041.03125,2109.578125,0.0,2.71,8.06
53,complex_01,294.97487437185794,1041.03125,2109.578125,0.0,2.71,8.06
54,complex_01,304.79910714285586,1041.03125,2109.578125,0.0,2.71,8.06
55,complex_01,304.79910714285586,1041.03125,2109.578125,0.0,2.71,8.06
56,complex_01,312.75100401606306,1041.03125,2109.578125,0.0,2.71,8.06
57,complex_01,312.75100401606306,1041.03125,2109.578125,0.0,2.71,8.06
58,complex_01,319.06934306569235,1041.03125,2109.578125,0.0,2.71,8.06
59,complex_01,319.06934306569235,1041.03125,2109.578125,0.0,2.71,8.06
60,complex_01,324.08026755852745,1041.03125,2109.578125,0.0,2.71,8.06
61,complex_01,324.08026755852745,1041.03125,2109.578125,0.0,2.71,8.06
62,complex_01,328.7808641975299,1041.03125,2109.578125,0.0,2.71,8.06
63,complex_01,328.7808641975299,1041.03125,2109.578125,0.0,2.71,8.06
64,complex_01,332.44985673352346,1041.03125,2109.578125,0.0,2.71,8.06
65,complex_01,332.44985673352346,1041.03125,2109.578125,0.0,2.71,8.06
66,complex_01,335.7620320855607,1041.03125,2109.578125,0.0,2.71,8.06
67,complex_01,335.7620320855607,1041.03125,2109.578125,0.0,2.71,8.06
68,complex_01,338.6591478696734,1041.03125,2109.578125,0.0,2.71,8.06
69,complex_01,338.6591478696734,1041.03125,2109.578125,0.0,2.71,8.06
70,complex_01,341.3325471698106,1041.03125,2109.578125,0.0,2.71,8.06
71,complex_01,341.3325471698106,1041.03125,2109.578125,0.0,2.71,8.06
72,complex_10,79.0,156.43359375,173.53125,26.6,2.71,8.3
73,complex_10,79.0,156.43359375,173.53125,26.6,2.71,8.3
74,complex_10,107.85340314136948,1035.58984375,580.078125,0.0,2.71,8.3
75,complex_10,107.85340314136948,1035.58984375,580.078125,0.0,2.71,8.3
76,complex_10,193.7931034482698,1039.6796875,844.078125,51.4,2.71,8.3
77,complex_10,193.7931034482698,1039.6796875,844.078125,51.4,2.71,8.3
78,complex_10,230.69053708440754,1040.453125,844.078125,27.6,2.71,8.3
79,complex_10,230.69053708440754,1040.453125,844.078125,27.6,2.71,8.3
80,complex_10,252.85714285713817,1040.453125,844.078125,80.7,2.71,8.3
81,complex_10,252.85714285713817,1040.453125,844.078125,80.7,2.71,8.3
82,complex_10,267.1742808798712,1040.7109375,844.078125,68.5,2.71,8.3
83,complex_10,267.1742808798712,1040.7109375,844.078125,68.5,2.71,8.3
84,complex_10,280.8972503618004,1040.953125,2109.578125,0.0,2.71,8.3
85,complex_10,280.8972503618004,1040.953125,2109.578125,0.0,2.71,8.3
86,complex_10,293.6788874842026,1040.953125,2109.578125,0.0,2.71,8.3
87,complex_10,293.6788874842026,1040.953125,2109.578125,0.0,2.71,8.3
88,complex_10,303.70370370370864,1040.953125,2109.578125,0.0,2.71,8.3
89,complex_10,303.70370370370864,1040.953125,2109.578125,0.0,2.71,8.3
90,complex_10,311.70534813320336,1040.953125,2109.578125,0.0,2.71,8.3
91,complex_10,311.70534813320336,1040.953125,2109.578125,0.0,2.71,8.3
92,complex_10,318.331805682864,1040.953125,2109.578125,2.2,2.71,8.3
93,complex_10,318.331805682864,1040.953125,2109.578125,2.2,2.71,8.3
94,complex_10,323.9294710327495,1040.953125,2109.578125,0.0,2.71,8.3
95,complex_10,323.9294710327495,1040.953125,2109.578125,0.0,2.71,8.3
96,complex_10,328.3501161890045,1040.953125,2109.578125,0.0,2.71,8.3
97,complex_10,328.3501161890045,1040.953125,2109.578125,0.0,2.71,8.3
98,complex_10,332.27893601725725,1040.953125,2109.578125,0.0,2.71,8.3
99,complex_10,332.27893601725725,1040.953125,2109.578125,0.0,2.71,8.3
100,complex_10,335.74782025486576,1040.953125,2109.578125,0.0,2.71,8.3
101,complex_10,335.74782025486576,1040.953125,2109.578125,0.0,2.71,8.3
102,complex_10,338.6549340037743,1040.953125,2109.578125,0.0,2.71,8.3
103,complex_10,338.6549340037743,1040.953125,2109.578125,0.0,2.71,8.3
104,complex_10,341.19385342789445,1040.953125,2109.578125,0.0,2.71,8.3
105,complex_10,341.19385342789445,1040.953125,2109.578125,0.0,2.71,8.3
106,complex_10,343.71859296482694,1040.953125,2109.578125,0.0,2.71,8.3
107,complex_10,343.71859296482694,1040.953125,2109.578125,0.0,2.71,8.3
108,complex_10,345.61310782240884,1040.953125,2109.578125,0.0,2.71,8.3
109,complex_10,345.61310782240884,1040.953125,2109.578125,0.0,2.71,8.3
110,complex_10,347.4397590361433,1040.953125,2109.578125,0.0,2.71,8.3
111,complex_10,347.4397590361433,1040.953125,2109.578125,0.0,2.71,8.3
112,complex_10,349.1873804971307,1040.953125,2109.578125,0.0,2.71,8.3
113,complex_10,349.1873804971307,1040.953125,2109.578125,0.0,2.71,8.3
114,complex_10,350.6386861313857,1040.953125,2109.578125,0.0,2.71,8.3
115,complex_10,350.6386861313857,1040.953125,2109.578125,0.0,2.71,8.3
116,complex_10,352.0506108202432,1040.953125,2109.578125,0.0,2.71,8.3
117,complex_10,352.0506108202432,1040.953125,2109.578125,0.0,2.71,8.3
118,complex_10,353.38628762541697,1040.953125,2109.578125,0.0,2.71,8.3
119,complex_10,353.38628762541697,1040.953125,2109.578125,0.0,2.71,8.3
120,complex_11,78.0,161.9140625,177.53125,5.0,2.7,7.91
121,complex_11,78.0,161.9140625,177.53125,5.0,2.7,7.91
122,complex_11,104.12371134020326,1035.59765625,580.078125,0.0,2.7,7.91
123,complex_11,104.12371134020326,1035.59765625,580.078125,0.0,2.7,7.91
124,complex_11,189.83050847458796,1039.26953125,844.078125,92.4,2.7,7.91
125,complex_11,189.83050847458796,1039.26953125,844.078125,92.4,2.7,7.91
126,complex_11,227.34177215190923,1040.04296875,844.078125,34.2,2.7,7.91
127,complex_11,227.34177215190923,1040.04296875,844.078125,34.2,2.7,7.91
128,complex_11,250.1010101010193,1040.04296875,844.078125,11.0,2.7,7.91
129,complex_11,250.1010101010193,1040.04296875,844.078125,11.0,2.7,7.91
130,complex_11,265.71428571429385,1040.30078125,844.078125,79.3,2.7,7.91
131,complex_11,265.71428571429385,1040.30078125,844.078125,79.3,2.7,7.91
132,complex_11,279.5683453237483,1040.8203125,2109.578125,0.0,2.7,7.91
133,complex_11,279.5683453237483,1040.8203125,2109.578125,0.0,2.7,7.91
134,complex_11,292.70440251572995,1040.8203125,2109.578125,0.0,2.7,7.91
135,complex_11,292.70440251572995,1040.8203125,2109.578125,0.0,2.7,7.91
136,complex_11,302.56983240224076,1040.8203125,2109.578125,0.0,2.7,7.91
137,complex_11,302.56983240224076,1040.8203125,2109.578125,0.0,2.7,7.91
138,complex_11,310.7537688442268,1040.8203125,2109.578125,0.0,2.7,7.91
139,complex_11,310.7537688442268,1040.8203125,2109.578125,0.0,2.7,7.91
140,complex_11,317.26027397260805,1040.8203125,2109.578125,0.0,2.7,7.91
141,complex_11,317.26027397260805,1040.8203125,2109.578125,0.0,2.7,7.91
142,complex_11,322.76150627615556,1040.8203125,2109.578125,0.0,2.7,7.91
143,complex_11,322.76150627615556,1040.8203125,2109.578125,0.0,2.7,7.91
144,complex_11,327.49034749035206,1040.8203125,2109.578125,0.0,2.7,7.91
145,complex_11,327.49034749035206,1040.8203125,2109.578125,0.0,2.7,7.91
146,complex_11,331.3753581661882,1040.8203125,2109.578125,0.0,2.7,7.91
147,complex_11,331.3753581661882,1040.8203125,2109.578125,0.0,2.7,7.91
148,complex_11,334.5588235294109,1040.8203125,2109.578125,0.0,2.7,7.91
149,complex_11,334.5588235294109,1040.8203125,2109.578125,0.0,2.7,7.91
150,complex_11,337.53132832080126,1040.8203125,2109.578125,0.0,2.7,7.91
151,complex_11,337.53132832080126,1040.8203125,2109.578125,0.0,2.7,7.91
152,complex_11,340.1533018867917,1040.8203125,2109.578125,0.0,2.7,7.91
153,complex_11,340.1533018867917,1040.8203125,2109.578125,0.0,2.7,7.91
154,complex_11,342.59465478841804,1040.8203125,2109.578125,0.0,2.7,7.91
155,complex_11,342.59465478841804,1040.8203125,2109.578125,0.0,2.7,7.91
156,complex_11,344.6202531645563,1040.8203125,2109.578125,0.0,2.7,7.91
157,complex_11,344.6202531645563,1040.8203125,2109.578125,0.0,2.7,7.91
158,complex_11,346.54308617234403,1040.8203125,2109.578125,0.0,2.7,7.91
159,complex_11,346.54308617234403,1040.8203125,2109.578125,0.0,2.7,7.91
160,complex_11,348.3301526717551,1040.8203125,2109.578125,0.0,2.7,7.91
161,complex_11,348.3301526717551,1040.8203125,2109.578125,0.0,2.7,7.91
162,complex_11,349.90892531876085,1040.8203125,2109.578125,0.0,2.7,7.91
163,complex_11,349.90892531876085,1040.8203125,2109.578125,0.0,2.7,7.91
164,complex_11,351.39372822299595,1040.8203125,2109.578125,0.0,2.7,7.91
165,complex_11,351.39372822299595,1040.8203125,2109.578125,0.0,2.7,7.91
166,complex_11,352.7545909849744,1040.8203125,2109.578125,0.0,2.7,7.91
167,complex_11,352.7545909849744,1040.8203125,2109.578125,0.0,2.7,7.91
168,complex_11,354.0064102564097,1040.8203125,2109.578125,0.0,2.7,7.91
169,complex_11,354.0064102564097,1040.8203125,2109.578125,0.0,2.7,7.91
170,complex_11,355.123266563944,1040.8203125,2109.578125,0.0,2.7,7.91
171,complex_11,355.123266563944,1040.8203125,2109.578125,0.0,2.7,7.91
172,complex_11,356.12017804154254,1040.8203125,2109.578125,0.0,2.7,7.91
173,complex_11,356.12017804154254,1040.8203125,2109.578125,0.0,2.7,7.91
174,complex_11,357.0611369324302,1040.8203125,2109.578125,0.0,2.7,7.91
175,complex_11,357.0611369324302,1040.8203125,2109.578125,0.0,2.7,7.91
176,complex_11,357.9565067311036,1040.8203125,2109.578125,0.0,2.7,7.91
177,complex_11,357.9565067311036,1040.8203125,2109.578125,0.0,2.7,7.91
178,complex_11,358.7921254587945,1040.8203125,2109.578125,0.0,2.7,7.91
179,complex_11,358.7921254587945,1040.8203125,2109.578125,0.0,2.7,7.91
180,complex_11,359.606070390703,1040.8203125,2109.578125,0.0,2.7,7.91
181,complex_11,359.606070390703,1040.8203125,2109.578125,0.0,2.7,7.91
182,complex_11,360.3378167031615,1040.8203125,2109.578125,0.0,2.7,7.91
183,complex_11,360.3378167031615,1040.8203125,2109.578125,0.0,2.7,7.91
184,complex_12,81.0,164.171875,181.53125,14.4,2.75,4.16
185,complex_12,81.0,164.171875,181.53125,14.4,2.75,4.16
186,complex_12,115.46391752579703,1039.546875,580.078125,0.0,2.75,4.16
187,complex_12,115.46391752579703,1039.546875,580.078125,0.0,2.75,4.16
188,complex_12,207.4576271186569,1037.46484375,580.078125,0.0,2.75,4.16
189,complex_12,207.4576271186569,1037.46484375,580.078125,0.0,2.75,4.16
190,complex_12,253.55329949241155,1037.46484375,580.078125,0.0,2.75,4.16
191,complex_12,253.55329949241155,1037.46484375,580.078125,0.0,2.75,4.16
192,complex_12,280.8080808080911,1037.46484375,580.078125,32.7,2.75,4.16
193,complex_12,280.8080808080911,1037.46484375,580.078125,32.7,2.75,4.16
194,complex_12,298.82352941177385,1037.46484375,580.078125,0.0,2.75,4.16
195,complex_12,298.82352941177385,1037.46484375,580.078125,0.0,2.75,4.16
196,complex_12,311.9424460431736,1037.46484375,580.078125,0.0,2.75,4.16
197,complex_12,311.9424460431736,1037.46484375,580.078125,0.0,2.75,4.16
198,complex_12,321.88679245283754,1037.46484375,580.078125,0.0,2.75,4.16
199,complex_12,321.88679245283754,1037.46484375,580.078125,0.0,2.75,4.16
200,complex_12,329.27374301676645,1039.51953125,580.078125,17.8,2.75,4.16
201,complex_12,329.27374301676645,1039.51953125,580.078125,17.8,2.75,4.16
202,complex_12,334.67336683417693,1041.0546875,580.078125,0.0,2.75,4.16
203,complex_12,334.67336683417693,1041.0546875,580.078125,0.0,2.75,4.16
204,complex_12,339.1780821917865,1041.0546875,580.078125,33.5,2.75,4.16
205,complex_13,75.0,167.8125,181.53125,0.0,2.67,4.14
206,complex_13,75.0,167.8125,181.53125,0.0,2.67,4.14
207,complex_13,93.2989690721842,1036.17578125,580.078125,37.0,2.67,4.14
208,complex_13,93.2989690721842,1036.17578125,580.078125,37.0,2.67,4.14
209,complex_13,193.53741496601276,1038.07421875,580.078125,0.0,2.67,4.14
210,complex_13,193.53741496601276,1038.07421875,580.078125,0.0,2.67,4.14
211,complex_13,242.6395939086541,1038.07421875,580.078125,0.0,2.67,4.14
212,complex_13,242.6395939086541,1038.07421875,580.078125,0.0,2.67,4.14
213,complex_13,272.67206477735004,1038.07421875,580.078125,0.0,2.67,4.14
214,complex_13,272.67206477735004,1038.07421875,580.078125,0.0,2.67,4.14
215,complex_13,292.5925925926123,1038.07421875,580.078125,0.0,2.67,4.14
216,complex_13,292.5925925926123,1038.07421875,580.078125,0.0,2.67,4.14
217,complex_13,306.1959654178851,1038.07421875,580.078125,0.0,2.67,4.14
218,complex_13,306.1959654178851,1038.07421875,580.078125,0.0,2.67,4.14
219,complex_13,316.4987405541721,1038.07421875,580.078125,22.8,2.67,4.14
220,complex_13,316.4987405541721,1038.07421875,580.078125,22.8,2.67,4.14
221,complex_13,324.46927374302334,1038.07421875,580.078125,0.0,2.67,4.14
222,complex_13,324.46927374302334,1038.07421875,580.078125,0.0,2.67,4.14
223,complex_13,331.2877263581622,1041.94140625,580.078125,0.0,2.67,4.14
224,complex_13,331.2877263581622,1041.94140625,580.078125,0.0,2.67,4.14
225,complex_13,336.1060329067765,1042.12109375,580.078125,0.0,2.67,4.14
226,complex_13,336.1060329067765,1042.12109375,580.078125,0.0,2.67,4.14
227,complex_13,340.03350083753236,1042.12109375,580.078125,0.0,2.67,4.14
228,complex_13,340.03350083753236,1042.12109375,580.078125,0.0,2.67,4.14
229,complex_13,343.55212355212836,1042.12109375,580.078125,0.0,2.67,4.14
230,complex_13,343.55212355212836,1042.12109375,580.078125,0.0,2.67,4.14
231,complex_13,345.94982078853496,1042.12109375,580.078125,0.0,2.67,4.14
232,complex_13,345.94982078853496,1042.12109375,580.078125,0.0,2.67,4.14
233,complex_13,348.3612040133822,1042.12109375,580.078125,0.0,2.67,4.14
234,complex_13,348.3612040133822,1042.12109375,580.078125,0.0,2.67,4.14
235,complex_13,350.78369905956515,1042.12109375,580.078125,0.0,2.67,4.14
236,complex_13,350.78369905956515,1042.12109375,580.078125,0.0,2.67,4.14
237,complex_13,352.5663716814197,1042.12109375,580.078125,0.0,2.67,4.14
238,complex_13,352.5663716814197,1042.12109375,580.078125,0.0,2.67,4.14
239,complex_13,354.26183844011507,1042.12109375,580.078125,0.0,2.67,4.14
240,complex_13,354.26183844011507,1042.12109375,580.078125,0.0,2.67,4.14
241,complex_13,355.883905013196,1042.12109375,580.078125,0.0,2.67,4.14
242,complex_13,355.883905013196,1042.12109375,580.078125,0.0,2.67,4.14
243,complex_13,357.29323308271,1042.12109375,580.078125,0.0,2.67,4.14
244,complex_13,357.29323308271,1042.12109375,580.078125,0.0,2.67,4.14
245,complex_13,358.5680190930819,1042.12109375,580.078125,0.0,2.67,4.14
246,complex_13,358.5680190930819,1042.12109375,580.078125,0.0,2.67,4.14
247,complex_14,79.0,168.0,181.53125,21.0,2.75,4.11
248,complex_14,79.0,168.0,181.53125,21.0,2.75,4.11
249,complex_14,108.33333333332924,1035.84765625,580.078125,0.0,2.75,4.11
250,complex_14,108.33333333332924,1035.84765625,580.078125,0.0,2.75,4.11
251,complex_14,203.08219178081686,1037.77734375,580.078125,0.0,2.75,4.11
252,complex_14,203.08219178081686,1037.77734375,580.078125,0.0,2.75,4.11
253,complex_14,250.51020408162802,1037.77734375,580.078125,0.0,2.75,4.11
254,complex_14,250.51020408162802,1037.77734375,580.078125,0.0,2.75,4.11
255,complex_14,278.6585365853618,1037.77734375,580.078125,0.0,2.75,4.11
256,complex_14,278.6585365853618,1037.77734375,580.078125,0.0,2.75,4.11
257,complex_14,296.7905405405369,1037.77734375,580.078125,0.0,2.75,4.11
258,complex_14,296.7905405405369,1037.77734375,580.078125,0.0,2.75,4.11
259,complex_14,310.5491329479736,1037.77734375,580.078125,0.0,2.75,4.11
260,complex_14,310.5491329479736,1037.77734375,580.078125,0.0,2.75,4.11
261,complex_14,319.8232323232294,1037.77734375,580.078125,0.0,2.75,4.11
262,complex_14,319.8232323232294,1037.77734375,580.078125,0.0,2.75,4.11
263,complex_14,327.5784753363202,1041.078125,580.078125,0.0,2.75,4.11
264,complex_14,327.5784753363202,1041.078125,580.078125,0.0,2.75,4.11
265,complex_14,332.82980866062985,1041.078125,580.078125,0.0,2.75,4.11
266,complex_14,332.82980866062985,1041.078125,580.078125,0.0,2.75,4.11
267,complex_14,337.5457875457853,1041.078125,580.078125,0.0,2.75,4.11
268,complex_14,337.5457875457853,1041.078125,580.078125,0.0,2.75,4.11
269,complex_14,341.5268456375818,1041.078125,580.078125,0.0,2.75,4.11
270,complex_14,341.5268456375818,1041.078125,580.078125,0.0,2.75,4.11
271,complex_14,344.5475638051088,1041.078125,580.078125,0.0,2.75,4.11
272,complex_14,344.5475638051088,1041.078125,580.078125,0.0,2.75,4.11
273,complex_14,347.23618090452663,1041.078125,580.078125,0.0,2.75,4.11
274,complex_14,347.23618090452663,1041.078125,580.078125,0.0,2.75,4.11
275,complex_14,349.69859343603866,1041.078125,580.078125,0.0,2.75,4.11
276,complex_14,349.69859343603866,1041.078125,580.078125,0.0,2.75,4.11
277,complex_14,351.7890772128097,1041.078125,580.078125,0.0,2.75,4.11
278,complex_14,351.7890772128097,1041.078125,580.078125,0.0,2.75,4.11
279,complex_15,72.0,152.32421875,173.53125,31.3,2.69,4.13
280,complex_15,72.0,152.32421875,173.53125,31.3,2.69,4.13
281,complex_15,90.47619047619658,1036.15625,580.078125,0.0,2.69,4.13
282,complex_15,90.47619047619658,1036.15625,580.078125,0.0,2.69,4.13
283,complex_15,193.4256055363407,1038.1015625,580.078125,0.0,2.69,4.13
284,complex_15,193.4256055363407,1038.1015625,580.078125,0.0,2.69,4.13
285,complex_15,243.18766066838845,1038.1015625,580.078125,0.0,2.69,4.13
286,complex_15,243.18766066838845,1038.1015625,580.078125,0.0,2.69,4.13
287,complex_15,273.41513292434246,1038.1015625,580.078125,0.0,2.69,4.13
288,complex_15,273.41513292434246,1038.1015625,580.078125,0.0,2.69,4.13
289,complex_15,293.0390492359995,1038.1015625,580.078125,0.0,2.69,4.13
290,complex_15,293.0390492359995,1038.1015625,580.078125,0.0,2.69,4.13
291,complex_15,306.9565217391264,1038.1015625,580.078125,0.0,2.69,4.13
292,complex_15,306.9565217391264,1038.1015625,580.078125,0.0,2.69,4.13
293,complex_15,317.21518987341403,1038.1015625,580.078125,0.0,2.69,4.13
294,complex_15,317.21518987341403,1038.1015625,580.078125,0.0,2.69,4.13
295,complex_15,325.2808988764011,1040.421875,580.078125,0.0,2.69,4.13
296,complex_15,325.2808988764011,1040.421875,580.078125,0.0,2.69,4.13
297,complex_15,331.1111111111081,1041.23828125,580.078125,2.2,2.69,4.13
298,complex_15,331.1111111111081,1041.23828125,580.078125,2.2,2.69,4.13
299,complex_15,335.96330275229076,1041.23828125,580.078125,0.0,2.69,4.13
300,complex_15,335.96330275229076,1041.23828125,580.078125,0.0,2.69,4.13
301,complex_15,339.7478991596613,1041.23828125,580.078125,0.0,2.69,4.13
302,complex_15,339.7478991596613,1041.23828125,580.078125,0.0,2.69,4.13
303,complex_15,343.2558139534859,1041.23828125,580.078125,0.0,2.69,4.13
304,complex_15,343.2558139534859,1041.23828125,580.078125,0.0,2.69,4.13
305,complex_15,346.0431654676237,1041.23828125,580.078125,0.0,2.69,4.13
306,complex_15,346.0431654676237,1041.23828125,580.078125,0.0,2.69,4.13
307,complex_15,348.72483221476296,1041.23828125,580.078125,0.0,2.69,4.13
308,complex_15,348.72483221476296,1041.23828125,580.078125,0.0,2.69,4.13
309,complex_15,350.88050314465204,1041.23828125,580.078125,2.3,2.69,4.13
310,complex_15,350.88050314465204,1041.23828125,580.078125,2.3,2.69,4.13
311,complex_15,352.84023668638866,1041.23828125,580.078125,0.0,2.69,4.13
312,complex_15,352.84023668638866,1041.23828125,580.078125,0.0,2.69,4.13
313,complex_15,354.5810055865904,1041.23828125,580.078125,0.0,2.69,4.13
314,complex_15,354.5810055865904,1041.23828125,580.078125,0.0,2.69,4.13
315,complex_15,356.1078794288764,1041.23828125,580.078125,0.0,2.69,4.13
316,complex_15,356.1078794288764,1041.23828125,580.078125,0.0,2.69,4.13
317,complex_15,357.4585635359142,1041.23828125,580.078125,0.0,2.69,4.13
318,complex_15,357.4585635359142,1041.23828125,580.078125,0.0,2.69,4.13
319,complex_15,358.5365853658561,1041.23828125,580.078125,0.0,2.69,4.13
320,complex_15,358.5365853658561,1041.23828125,580.078125,0.0,2.69,4.13
321,complex_15,359.65312642629175,1041.23828125,580.078125,0.0,2.69,4.13
322,complex_15,359.65312642629175,1041.23828125,580.078125,0.0,2.69,4.13
323,complex_15,360.62854648625284,1041.23828125,580.078125,0.0,2.69,4.13
324,complex_15,360.62854648625284,1041.23828125,580.078125,0.0,2.69,4.13
325,complex_15,361.48055207026573,1041.23828125,580.078125,0.0,2.69,4.13
326,complex_15,361.48055207026573,1041.23828125,580.078125,0.0,2.69,4.13
327,complex_15,362.42472902449026,1041.23828125,580.078125,0.0,2.69,4.13
328,complex_15,362.42472902449026,1041.23828125,580.078125,0.0,2.69,4.13
329,complex_15,363.1416441528388,1041.23828125,580.078125,0.0,2.69,4.13
330,complex_15,363.1416441528388,1041.23828125,580.078125,0.0,2.69,4.13
331,complex_15,363.87959866220933,1041.23828125,580.078125,0.0,2.69,4.13
332,complex_15,363.87959866220933,1041.23828125,580.078125,0.0,2.69,4.13
333,complex_15,364.7079899677554,1041.23828125,580.078125,0.0,2.69,4.13
334,complex_15,364.7079899677554,1041.23828125,580.078125,0.0,2.69,4.13
335,complex_15,365.30612244898145,1041.23828125,580.078125,0.0,2.69,4.13
336,complex_16,76.0,158.0,173.53125,45.1,2.65,4.17
337,complex_16,76.0,158.0,173.53125,45.1,2.65,4.17
338,complex_16,105.15463917525479,1035.77734375,580.078125,0.0,2.65,4.17
339,complex_16,105.15463917525479,1035.77734375,580.078125,0.0,2.65,4.17
340,complex_16,200.34013605441805,1039.53125,580.078125,0.0,2.65,4.17
341,complex_16,200.34013605441805,1039.53125,580.078125,0.0,2.65,4.17
342,complex_16,249.4923857867986,1039.53125,580.078125,0.0,2.65,4.17
343,complex_16,249.4923857867986,1039.53125,580.078125,0.0,2.65,4.17
344,complex_16,277.327935222669,1039.53125,580.078125,0.0,2.65,4.17
345,complex_16,277.327935222669,1039.53125,580.078125,0.0,2.65,4.17
346,complex_16,296.1279461279434,1039.53125,580.078125,0.0,2.65,4.17
347,complex_16,296.1279461279434,1039.53125,580.078125,0.0,2.65,4.17
348,complex_16,309.510086455329,1039.53125,580.078125,0.0,2.65,4.17
349,complex_16,309.510086455329,1039.53125,580.078125,0.0,2.65,4.17
350,complex_16,319.5214105793429,1039.53125,580.078125,0.0,2.65,4.17
351,complex_16,319.5214105793429,1039.53125,580.078125,0.0,2.65,4.17
352,complex_16,327.2625698324089,1041.59375,580.078125,0.0,2.65,4.17
353,complex_16,327.2625698324089,1041.59375,580.078125,0.0,2.65,4.17
354,complex_16,333.09859154929393,1043.09765625,580.078125,0.0,2.65,4.17
355,complex_16,333.09859154929393,1043.09765625,580.078125,0.0,2.65,4.17
356,complex_16,337.2602739726084,1043.09765625,580.078125,0.0,2.65,4.17
357,complex_16,337.2602739726084,1043.09765625,580.078125,0.0,2.65,4.17
358,complex_16,341.0878661087918,1043.09765625,580.078125,0.0,2.65,4.17
359,complex_16,341.0878661087918,1043.09765625,580.078125,0.0,2.65,4.17
360,complex_16,344.169884169889,1043.09765625,580.078125,0.0,2.65,4.17
361,complex_16,344.169884169889,1043.09765625,580.078125,0.0,2.65,4.17
362,complex_16,347.09677419355296,1043.09765625,580.078125,0.0,2.65,4.17
363,complex_16,347.09677419355296,1043.09765625,580.078125,0.0,2.65,4.17
364,complex_16,349.4983277592016,1043.09765625,580.078125,0.0,2.65,4.17
365,complex_16,349.4983277592016,1043.09765625,580.078125,0.0,2.65,4.17
366,complex_16,351.34796238244917,1043.09765625,580.078125,0.0,2.65,4.17
367,complex_16,351.34796238244917,1043.09765625,580.078125,0.0,2.65,4.17
368,complex_16,353.1563421828946,1043.09765625,580.078125,0.0,2.65,4.17
369,complex_16,353.1563421828946,1043.09765625,580.078125,0.0,2.65,4.17
370,complex_16,354.93036211699524,1043.09765625,580.078125,0.0,2.65,4.17
371,complex_16,354.93036211699524,1043.09765625,580.078125,0.0,2.65,4.17
372,complex_16,356.14775725594006,1043.09765625,580.078125,0.0,2.65,4.17
373,complex_16,356.14775725594006,1043.09765625,580.078125,0.0,2.65,4.17
374,complex_16,357.64411027569247,1043.09765625,580.078125,0.0,2.65,4.17
375,complex_16,357.64411027569247,1043.09765625,580.078125,0.0,2.65,4.17
376,complex_16,358.8066825775687,1043.09765625,580.078125,0.0,2.65,4.17
377,complex_16,358.8066825775687,1043.09765625,580.078125,0.0,2.65,4.17
378,complex_16,359.8633257403219,1043.09765625,580.078125,0.0,2.65,4.17
379,complex_16,359.8633257403219,1043.09765625,580.078125,0.0,2.65,4.17
380,complex_16,361.0021786492403,1043.09765625,580.078125,0.0,2.65,4.17
381,complex_16,361.0021786492403,1043.09765625,580.078125,0.0,2.65,4.17
382,complex_16,361.76961602671065,1043.09765625,580.078125,0.0,2.65,4.17
383,complex_16,361.76961602671065,1043.09765625,580.078125,0.0,2.65,4.17
384,complex_16,362.58012820512766,1043.09765625,580.078125,0.0,2.65,4.17
385,complex_16,362.58012820512766,1043.09765625,580.078125,0.0,2.65,4.17
386,complex_16,363.4052388289672,1043.09765625,580.078125,0.0,2.65,4.17
387,complex_16,363.4052388289672,1043.09765625,580.078125,0.0,2.65,4.17
388,complex_16,364.0578635014832,1043.09765625,580.078125,8.1,2.65,4.17
389,complex_16,364.0578635014832,1043.09765625,580.078125,8.1,2.65,4.17
390,complex_16,364.81944941008487,1043.09765625,580.078125,0.0,2.65,4.17
391,complex_16,364.81944941008487,1043.09765625,580.078125,0.0,2.65,4.17
392,complex_16,365.4350828729277,1043.09765625,580.078125,0.0,2.65,4.17
393,complex_16,365.4350828729277,1043.09765625,580.078125,0.0,2.65,4.17
394,complex_16,366.0213618157539,1043.09765625,580.078125,0.0,2.65,4.17
395,complex_16,366.0213618157539,1043.09765625,580.078125,0.0,2.65,4.17
396,complex_16,366.6020671834621,1043.09765625,580.078125,0.0,2.65,4.17
397,complex_16,366.6020671834621,1043.09765625,580.078125,0.0,2.65,4.17
398,complex_16,367.14643304130124,1043.09765625,580.078125,0.0,2.65,4.17
399,complex_16,367.14643304130124,1043.09765625,580.078125,0.0,2.65,4.17
400,complex_16,367.62742718446566,1043.09765625,580.078125,8.1,2.65,4.17
401,complex_16,367.62742718446566,1043.09765625,580.078125,8.1,2.65,4.17
402,complex_16,368.00117750956946,1043.09765625,580.078125,0.0,2.65,4.17
403,complex_16,368.00117750956946,1043.09765625,580.078125,0.0,2.65,4.17
404,complex_16,368.40148698884974,1043.09765625,580.078125,0.0,2.65,4.17
405,complex_16,368.40148698884974,1043.09765625,580.078125,0.0,2.65,4.17
406,complex_17,78.0,160.34375,181.53125,7.3,2.71,4.19
407,complex_17,78.0,160.34375,181.53125,7.3,2.71,4.19
408,complex_17,100.51282051282988,1037.20703125,580.078125,12.9,2.71,4.19
409,complex_17,100.51282051282988,1037.20703125,580.078125,12.9,2.71,4.19
410,complex_17,198.64406779662244,1037.2890625,580.078125,0.0,2.71,4.19
411,complex_17,198.64406779662244,1037.2890625,580.078125,0.0,2.71,4.19
